item_code,box_length,box_width,box_height,box_weight,item_weight,box_volume,item_volume,number_of_item_in_box,slot_type,l_c,w_c,h_c,slot_volume,orientation,max_box_in_slot,max_item_in_slot,max_item_in_slot_volume,max_item_in_slot_weight
32511050001,32.0,24.0,28.0,14.258,2.8516,21504.0,4300.8,5,3.0,60.0,25.0,43.0,64500.0,0,1,5,21504.0,14.258
32511050001,32.0,24.0,28.0,14.258,2.8516,21504.0,4300.8,5,3.0,60.0,25.0,43.0,64500.0,3,2,10,43008.0,28.516
32511050001,32.0,24.0,28.0,14.258,2.8516,21504.0,4300.8,5,4.0,120.0,25.0,43.0,129000.0,0,3,15,64512.0,42.774
32511050001,32.0,24.0,28.0,14.258,2.8516,21504.0,4300.8,5,4.0,120.0,25.0,43.0,129000.0,3,4,20,86016.0,57.032
32514005001,20.0,17.0,27.0,8.0,0.6666666666666666,9180.0,765.0,12,0.0,40.0,25.0,43.0,43000.0,0,2,24,18360.0,16.0
32514005001,20.0,17.0,27.0,8.0,0.6666666666666666,9180.0,765.0,12,0.0,40.0,25.0,43.0,43000.0,2,2,24,18360.0,16.0
32514005001,20.0,17.0,27.0,8.0,0.6666666666666666,9180.0,765.0,12,0.0,40.0,25.0,43.0,43000.0,3,2,24,18360.0,16.0
32514005001,20.0,17.0,27.0,8.0,0.6666666666666666,9180.0,765.0,12,0.0,40.0,25.0,43.0,43000.0,5,2,24,18360.0,16.0
32514005001,20.0,17.0,27.0,8.0,0.6666666666666666,9180.0,765.0,12,1.0,40.0,25.0,31.0,31000.0,0,2,24,18360.0,16.0
32514005001,20.0,17.0,27.0,8.0,0.6666666666666666,9180.0,765.0,12,1.0,40.0,25.0,31.0,31000.0,2,1,12,9180.0,8.0
32514005001,20.0,17.0,27.0,8.0,0.6666666666666666,9180.0,765.0,12,1.0,40.0,25.0,31.0,31000.0,3,1,12,9180.0,8.0
32514005001,20.0,17.0,27.0,8.0,0.6666666666666666,9180.0,765.0,12,1.0,40.0,25.0,31.0,31000.0,5,2,24,18360.0,16.0
32514005001,20.0,17.0,27.0,8.0,0.6666666666666666,9180.0,765.0,12,2.0,30.0,25.0,20.5,15375.0,2,1,12,9180.0,8.0
32514005001,20.0,17.0,27.0,8.0,0.6666666666666666,9180.0,765.0,12,2.0,30.0,25.0,20.5,15375.0,3,1,12,9180.0,8.0
32514005001,20.0,17.0,27.0,8.0,0.6666666666666666,9180.0,765.0,12,3.0,60.0,25.0,43.0,64500.0,0,3,36,27540.0,24.0
32514005001,20.0,17.0,27.0,8.0,0.6666666666666666,9180.0,765.0,12,3.0,60.0,25.0,43.0,64500.0,2,4,48,36720.0,32.0
32514005001,20.0,17.0,27.0,8.0,0.6666666666666666,9180.0,765.0,12,3.0,60.0,25.0,43.0,64500.0,3,4,48,36720.0,32.0
32514005001,20.0,17.0,27.0,8.0,0.6666666666666666,9180.0,765.0,12,3.0,60.0,25.0,43.0,64500.0,5,3,36,27540.0,24.0
32514005001,20.0,17.0,27.0,8.0,0.6666666666666666,9180.0,765.0,12,4.0,120.0,25.0,43.0,129000.0,0,6,72,55080.0,48.0
32514005001,20.0,17.0,27.0,8.0,0.6666666666666666,9180.0,765.0,12,4.0,120.0,25.0,43.0,129000.0,2,8,96,73440.0,64.0
32514005001,20.0,17.0,27.0,8.0,0.6666666666666666,9180.0,765.0,12,4.0,120.0,25.0,43.0,129000.0,3,8,96,73440.0,64.0
32514005001,20.0,17.0,27.0,8.0,0.6666666666666666,9180.0,765.0,12,4.0,120.0,25.0,43.0,129000.0,5,7,84,64260.0,56.0
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,0.0,40.0,25.0,43.0,43000.0,0,32,160,24800.0,4.8
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,0.0,40.0,25.0,43.0,43000.0,1,40,200,31000.0,6.0
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,0.0,40.0,25.0,43.0,43000.0,2,32,160,24800.0,4.8
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,0.0,40.0,25.0,43.0,43000.0,3,32,160,24800.0,4.8
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,0.0,40.0,25.0,43.0,43000.0,4,40,200,31000.0,6.0
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,0.0,40.0,25.0,43.0,43000.0,5,32,160,24800.0,4.8
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,1.0,40.0,25.0,31.0,31000.0,0,24,120,18600.0,3.5999999999999996
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,1.0,40.0,25.0,31.0,31000.0,1,30,150,23250.0,4.5
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,1.0,40.0,25.0,31.0,31000.0,2,24,120,18600.0,3.5999999999999996
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,1.0,40.0,25.0,31.0,31000.0,3,32,160,24800.0,4.8
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,1.0,40.0,25.0,31.0,31000.0,4,40,200,31000.0,6.0
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,1.0,40.0,25.0,31.0,31000.0,5,24,120,18600.0,3.5999999999999996
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,2.0,30.0,25.0,20.5,15375.0,0,8,40,6200.0,1.2
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,2.0,30.0,25.0,20.5,15375.0,1,10,50,7750.0,1.5
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,2.0,30.0,25.0,20.5,15375.0,2,12,60,9300.0,1.7999999999999998
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,2.0,30.0,25.0,20.5,15375.0,3,12,60,9300.0,1.7999999999999998
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,2.0,30.0,25.0,20.5,15375.0,4,15,75,11625.0,2.25
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,2.0,30.0,25.0,20.5,15375.0,5,12,60,9300.0,1.7999999999999998
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,3.0,60.0,25.0,43.0,64500.0,0,48,240,37200.0,7.199999999999999
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,3.0,60.0,25.0,43.0,64500.0,1,60,300,46500.0,9.0
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,3.0,60.0,25.0,43.0,64500.0,2,48,240,37200.0,7.199999999999999
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,3.0,60.0,25.0,43.0,64500.0,3,48,240,37200.0,7.199999999999999
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,3.0,60.0,25.0,43.0,64500.0,4,60,300,46500.0,9.0
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,3.0,60.0,25.0,43.0,64500.0,5,48,240,37200.0,7.199999999999999
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,4.0,120.0,25.0,43.0,129000.0,0,112,560,86800.0,16.8
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,4.0,120.0,25.0,43.0,129000.0,1,140,700,108500.0,21.0
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,4.0,120.0,25.0,43.0,129000.0,2,96,480,74400.0,14.399999999999999
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,4.0,120.0,25.0,43.0,129000.0,3,96,480,74400.0,14.399999999999999
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,4.0,120.0,25.0,43.0,129000.0,4,120,600,93000.0,18.0
32514096001,15.5,10.0,5.0,0.15,0.03,775.0,155.0,5,4.0,120.0,25.0,43.0,129000.0,5,96,480,74400.0,14.399999999999999
32517006001,31.0,23.0,29.0,15.1,3.02,20677.0,4135.4,5,0.0,40.0,25.0,43.0,43000.0,0,1,5,20677.0,15.1
32517006001,31.0,23.0,29.0,15.1,3.02,20677.0,4135.4,5,0.0,40.0,25.0,43.0,43000.0,3,1,5,20677.0,15.1
32517006001,31.0,23.0,29.0,15.1,3.02,20677.0,4135.4,5,1.0,40.0,25.0,31.0,31000.0,0,1,5,20677.0,15.1
32517006001,31.0,23.0,29.0,15.1,3.02,20677.0,4135.4,5,1.0,40.0,25.0,31.0,31000.0,3,1,5,20677.0,15.1
32517006001,31.0,23.0,29.0,15.1,3.02,20677.0,4135.4,5,3.0,60.0,25.0,43.0,64500.0,0,1,5,20677.0,15.1
32517006001,31.0,23.0,29.0,15.1,3.02,20677.0,4135.4,5,3.0,60.0,25.0,43.0,64500.0,3,2,10,41354.0,30.2
32517006001,31.0,23.0,29.0,15.1,3.02,20677.0,4135.4,5,4.0,120.0,25.0,43.0,129000.0,0,3,15,62031.0,45.3
32517006001,31.0,23.0,29.0,15.1,3.02,20677.0,4135.4,5,4.0,120.0,25.0,43.0,129000.0,3,4,20,82708.0,60.4
32517009001,32.0,23.0,26.0,12.17,2.434,19136.0,3827.2,5,0.0,40.0,25.0,43.0,43000.0,0,1,5,19136.0,12.17
32517009001,32.0,23.0,26.0,12.17,2.434,19136.0,3827.2,5,0.0,40.0,25.0,43.0,43000.0,3,1,5,19136.0,12.17
32517009001,32.0,23.0,26.0,12.17,2.434,19136.0,3827.2,5,1.0,40.0,25.0,31.0,31000.0,0,1,5,19136.0,12.17
32517009001,32.0,23.0,26.0,12.17,2.434,19136.0,3827.2,5,3.0,60.0,25.0,43.0,64500.0,0,1,5,19136.0,12.17
32517009001,32.0,23.0,26.0,12.17,2.434,19136.0,3827.2,5,3.0,60.0,25.0,43.0,64500.0,3,2,10,38272.0,24.34
32517009001,32.0,23.0,26.0,12.17,2.434,19136.0,3827.2,5,4.0,120.0,25.0,43.0,129000.0,0,3,15,57408.0,36.51
32517009001,32.0,23.0,26.0,12.17,2.434,19136.0,3827.2,5,4.0,120.0,25.0,43.0,129000.0,3,4,20,76544.0,48.68
32523001001,45.0,24.0,31.0,13.5,3.375,33480.0,8370.0,4,3.0,60.0,25.0,43.0,64500.0,0,1,4,33480.0,13.5
32523001001,45.0,24.0,31.0,13.5,3.375,33480.0,8370.0,4,4.0,120.0,25.0,43.0,129000.0,0,2,8,66960.0,27.0
32524007001,31.0,23.0,10.0,7.0,1.4,7130.0,1426.0,5,0.0,40.0,25.0,43.0,43000.0,0,4,20,28520.0,28.0
32524007001,31.0,23.0,10.0,7.0,1.4,7130.0,1426.0,5,0.0,40.0,25.0,43.0,43000.0,1,2,10,14260.0,14.0
32524007001,31.0,23.0,10.0,7.0,1.4,7130.0,1426.0,5,0.0,40.0,25.0,43.0,43000.0,3,4,20,28520.0,28.0
32524007001,31.0,23.0,10.0,7.0,1.4,7130.0,1426.0,5,0.0,40.0,25.0,43.0,43000.0,4,2,10,14260.0,14.0
32524007001,31.0,23.0,10.0,7.0,1.4,7130.0,1426.0,5,1.0,40.0,25.0,31.0,31000.0,0,3,15,21390.0,21.0
32524007001,31.0,23.0,10.0,7.0,1.4,7130.0,1426.0,5,1.0,40.0,25.0,31.0,31000.0,1,2,10,14260.0,14.0
32524007001,31.0,23.0,10.0,7.0,1.4,7130.0,1426.0,5,1.0,40.0,25.0,31.0,31000.0,3,4,20,28520.0,28.0
32524007001,31.0,23.0,10.0,7.0,1.4,7130.0,1426.0,5,1.0,40.0,25.0,31.0,31000.0,4,2,10,14260.0,14.0
32524007001,31.0,23.0,10.0,7.0,1.4,7130.0,1426.0,5,3.0,60.0,25.0,43.0,64500.0,0,4,20,28520.0,28.0
32524007001,31.0,23.0,10.0,7.0,1.4,7130.0,1426.0,5,3.0,60.0,25.0,43.0,64500.0,1,2,10,14260.0,14.0
32524007001,31.0,23.0,10.0,7.0,1.4,7130.0,1426.0,5,3.0,60.0,25.0,43.0,64500.0,3,6,30,42780.0,42.0
32524007001,31.0,23.0,10.0,7.0,1.4,7130.0,1426.0,5,3.0,60.0,25.0,43.0,64500.0,4,4,20,28520.0,28.0
32524007001,31.0,23.0,10.0,7.0,1.4,7130.0,1426.0,5,4.0,120.0,25.0,43.0,129000.0,0,12,60,85560.0,84.0
32524007001,31.0,23.0,10.0,7.0,1.4,7130.0,1426.0,5,4.0,120.0,25.0,43.0,129000.0,1,6,30,42780.0,42.0
32524007001,31.0,23.0,10.0,7.0,1.4,7130.0,1426.0,5,4.0,120.0,25.0,43.0,129000.0,3,12,60,85560.0,84.0
32524007001,31.0,23.0,10.0,7.0,1.4,7130.0,1426.0,5,4.0,120.0,25.0,43.0,129000.0,4,10,50,71300.0,70.0
32524032001,46.0,33.0,11.0,12.914,1.2913999999999999,16698.0,1669.8,10,3.0,60.0,25.0,43.0,64500.0,1,2,20,33396.0,25.828
32524032001,46.0,33.0,11.0,12.914,1.2913999999999999,16698.0,1669.8,10,4.0,120.0,25.0,43.0,129000.0,1,4,40,66792.0,51.656
33120021001,23.0,40.0,7.0,0.7,0.2333333333333333,6440.0,2146.7,3,0.0,40.0,25.0,43.0,43000.0,1,3,9,19320.0,2.0999999999999996
33120021001,23.0,40.0,7.0,0.7,0.2333333333333333,6440.0,2146.7,3,0.0,40.0,25.0,43.0,43000.0,2,5,15,32200.0,3.5
33120021001,23.0,40.0,7.0,0.7,0.2333333333333333,6440.0,2146.7,3,0.0,40.0,25.0,43.0,43000.0,4,3,9,19320.0,2.0999999999999996
33120021001,23.0,40.0,7.0,0.7,0.2333333333333333,6440.0,2146.7,3,0.0,40.0,25.0,43.0,43000.0,5,6,18,38640.0,4.199999999999999
33120021001,23.0,40.0,7.0,0.7,0.2333333333333333,6440.0,2146.7,3,1.0,40.0,25.0,31.0,31000.0,4,3,9,19320.0,2.0999999999999996
33120021001,23.0,40.0,7.0,0.7,0.2333333333333333,6440.0,2146.7,3,1.0,40.0,25.0,31.0,31000.0,5,4,12,25760.0,2.8
33120021001,23.0,40.0,7.0,0.7,0.2333333333333333,6440.0,2146.7,3,3.0,60.0,25.0,43.0,64500.0,1,6,18,38640.0,4.199999999999999
33120021001,23.0,40.0,7.0,0.7,0.2333333333333333,6440.0,2146.7,3,3.0,60.0,25.0,43.0,64500.0,2,8,24,51520.0,5.6
33120021001,23.0,40.0,7.0,0.7,0.2333333333333333,6440.0,2146.7,3,3.0,60.0,25.0,43.0,64500.0,4,3,9,19320.0,2.0999999999999996
33120021001,23.0,40.0,7.0,0.7,0.2333333333333333,6440.0,2146.7,3,3.0,60.0,25.0,43.0,64500.0,5,6,18,38640.0,4.199999999999999
33120021001,23.0,40.0,7.0,0.7,0.2333333333333333,6440.0,2146.7,3,4.0,120.0,25.0,43.0,129000.0,1,15,45,96600.0,10.5
33120021001,23.0,40.0,7.0,0.7,0.2333333333333333,6440.0,2146.7,3,4.0,120.0,25.0,43.0,129000.0,2,17,51,109480.0,11.899999999999999
33120021001,23.0,40.0,7.0,0.7,0.2333333333333333,6440.0,2146.7,3,4.0,120.0,25.0,43.0,129000.0,4,9,27,57960.0,6.3
33120021001,23.0,40.0,7.0,0.7,0.2333333333333333,6440.0,2146.7,3,4.0,120.0,25.0,43.0,129000.0,5,18,54,115920.0,12.6
33271052001,39.0,8.0,38.0,0.5,0.16666666666666666,11856.0,3952.0,3,0.0,40.0,25.0,43.0,43000.0,0,3,9,35568.0,1.5
33271052001,39.0,8.0,38.0,0.5,0.16666666666666666,11856.0,3952.0,3,0.0,40.0,25.0,43.0,43000.0,3,3,9,35568.0,1.5
33271052001,39.0,8.0,38.0,0.5,0.16666666666666666,11856.0,3952.0,3,3.0,60.0,25.0,43.0,64500.0,0,3,9,35568.0,1.5
33271052001,39.0,8.0,38.0,0.5,0.16666666666666666,11856.0,3952.0,3,3.0,60.0,25.0,43.0,64500.0,3,3,9,35568.0,1.5
33271052001,39.0,8.0,38.0,0.5,0.16666666666666666,11856.0,3952.0,3,4.0,120.0,25.0,43.0,129000.0,0,9,27,106704.0,4.5
33271052001,39.0,8.0,38.0,0.5,0.16666666666666666,11856.0,3952.0,3,4.0,120.0,25.0,43.0,129000.0,3,9,27,106704.0,4.5
33551004001,56.0,42.0,23.0,16.05,1.003125,54096.0,3381.0,16,3.0,60.0,25.0,43.0,64500.0,1,1,16,54096.0,16.05
33551004001,56.0,42.0,23.0,16.05,1.003125,54096.0,3381.0,16,4.0,120.0,25.0,43.0,129000.0,1,2,32,108192.0,32.1
33551902001,29.0,22.0,23.0,4.15,1.3833333333333335,14674.0,4891.3,3,0.0,40.0,25.0,43.0,43000.0,0,1,3,14674.0,4.15
33551902001,29.0,22.0,23.0,4.15,1.3833333333333335,14674.0,4891.3,3,0.0,40.0,25.0,43.0,43000.0,1,1,3,14674.0,4.15
33551902001,29.0,22.0,23.0,4.15,1.3833333333333335,14674.0,4891.3,3,0.0,40.0,25.0,43.0,43000.0,3,1,3,14674.0,4.15
33551902001,29.0,22.0,23.0,4.15,1.3833333333333335,14674.0,4891.3,3,0.0,40.0,25.0,43.0,43000.0,4,1,3,14674.0,4.15
33551902001,29.0,22.0,23.0,4.15,1.3833333333333335,14674.0,4891.3,3,1.0,40.0,25.0,31.0,31000.0,0,1,3,14674.0,4.15
33551902001,29.0,22.0,23.0,4.15,1.3833333333333335,14674.0,4891.3,3,1.0,40.0,25.0,31.0,31000.0,1,1,3,14674.0,4.15
33551902001,29.0,22.0,23.0,4.15,1.3833333333333335,14674.0,4891.3,3,1.0,40.0,25.0,31.0,31000.0,3,1,3,14674.0,4.15
33551902001,29.0,22.0,23.0,4.15,1.3833333333333335,14674.0,4891.3,3,1.0,40.0,25.0,31.0,31000.0,4,1,3,14674.0,4.15
33551902001,29.0,22.0,23.0,4.15,1.3833333333333335,14674.0,4891.3,3,3.0,60.0,25.0,43.0,64500.0,0,2,6,29348.0,8.3
33551902001,29.0,22.0,23.0,4.15,1.3833333333333335,14674.0,4891.3,3,3.0,60.0,25.0,43.0,64500.0,1,2,6,29348.0,8.3
33551902001,29.0,22.0,23.0,4.15,1.3833333333333335,14674.0,4891.3,3,3.0,60.0,25.0,43.0,64500.0,3,2,6,29348.0,8.3
33551902001,29.0,22.0,23.0,4.15,1.3833333333333335,14674.0,4891.3,3,3.0,60.0,25.0,43.0,64500.0,4,2,6,29348.0,8.3
33551902001,29.0,22.0,23.0,4.15,1.3833333333333335,14674.0,4891.3,3,4.0,120.0,25.0,43.0,129000.0,0,4,12,58696.0,16.6
33551902001,29.0,22.0,23.0,4.15,1.3833333333333335,14674.0,4891.3,3,4.0,120.0,25.0,43.0,129000.0,1,4,12,58696.0,16.6
33551902001,29.0,22.0,23.0,4.15,1.3833333333333335,14674.0,4891.3,3,4.0,120.0,25.0,43.0,129000.0,3,5,15,73370.0,20.75
33551902001,29.0,22.0,23.0,4.15,1.3833333333333335,14674.0,4891.3,3,4.0,120.0,25.0,43.0,129000.0,4,5,15,73370.0,20.75
33551908001,56.0,43.0,22.0,13.63,0.851875,52976.0,3311.0,16,3.0,60.0,25.0,43.0,64500.0,1,1,16,52976.0,13.63
33551908001,56.0,43.0,22.0,13.63,0.851875,52976.0,3311.0,16,4.0,120.0,25.0,43.0,129000.0,1,2,32,105952.0,27.26
33551909001,29.0,23.0,22.0,4.5,4.5,14674.0,14674.0,1,0.0,40.0,25.0,43.0,43000.0,0,1,1,14674.0,4.5
33551909001,29.0,23.0,22.0,4.5,4.5,14674.0,14674.0,1,0.0,40.0,25.0,43.0,43000.0,1,1,1,14674.0,4.5
33551909001,29.0,23.0,22.0,4.5,4.5,14674.0,14674.0,1,0.0,40.0,25.0,43.0,43000.0,3,1,1,14674.0,4.5
33551909001,29.0,23.0,22.0,4.5,4.5,14674.0,14674.0,1,0.0,40.0,25.0,43.0,43000.0,4,1,1,14674.0,4.5
33551909001,29.0,23.0,22.0,4.5,4.5,14674.0,14674.0,1,1.0,40.0,25.0,31.0,31000.0,0,1,1,14674.0,4.5
33551909001,29.0,23.0,22.0,4.5,4.5,14674.0,14674.0,1,1.0,40.0,25.0,31.0,31000.0,1,1,1,14674.0,4.5
33551909001,29.0,23.0,22.0,4.5,4.5,14674.0,14674.0,1,1.0,40.0,25.0,31.0,31000.0,3,1,1,14674.0,4.5
33551909001,29.0,23.0,22.0,4.5,4.5,14674.0,14674.0,1,1.0,40.0,25.0,31.0,31000.0,4,1,1,14674.0,4.5
33551909001,29.0,23.0,22.0,4.5,4.5,14674.0,14674.0,1,3.0,60.0,25.0,43.0,64500.0,0,2,2,29348.0,9.0
33551909001,29.0,23.0,22.0,4.5,4.5,14674.0,14674.0,1,3.0,60.0,25.0,43.0,64500.0,1,2,2,29348.0,9.0
33551909001,29.0,23.0,22.0,4.5,4.5,14674.0,14674.0,1,3.0,60.0,25.0,43.0,64500.0,3,2,2,29348.0,9.0
33551909001,29.0,23.0,22.0,4.5,4.5,14674.0,14674.0,1,3.0,60.0,25.0,43.0,64500.0,4,2,2,29348.0,9.0
33551909001,29.0,23.0,22.0,4.5,4.5,14674.0,14674.0,1,4.0,120.0,25.0,43.0,129000.0,0,4,4,58696.0,18.0
33551909001,29.0,23.0,22.0,4.5,4.5,14674.0,14674.0,1,4.0,120.0,25.0,43.0,129000.0,1,4,4,58696.0,18.0
33551909001,29.0,23.0,22.0,4.5,4.5,14674.0,14674.0,1,4.0,120.0,25.0,43.0,129000.0,3,5,5,73370.0,22.5
33551909001,29.0,23.0,22.0,4.5,4.5,14674.0,14674.0,1,4.0,120.0,25.0,43.0,129000.0,4,5,5,73370.0,22.5
34101017001,62.0,33.0,25.0,24.0,2.0,51150.0,4262.5,12,4.0,120.0,25.0,43.0,129000.0,1,1,12,51150.0,24.0
34511012001,43.0,31.0,20.0,13.6,4.533333333333333,26660.0,8886.7,3,0.0,40.0,25.0,43.0,43000.0,4,1,3,26660.0,13.6
34511012001,43.0,31.0,20.0,13.6,4.533333333333333,26660.0,8886.7,3,3.0,60.0,25.0,43.0,64500.0,1,1,3,26660.0,13.6
34511012001,43.0,31.0,20.0,13.6,4.533333333333333,26660.0,8886.7,3,3.0,60.0,25.0,43.0,64500.0,4,1,3,26660.0,13.6
34511012001,43.0,31.0,20.0,13.6,4.533333333333333,26660.0,8886.7,3,4.0,120.0,25.0,43.0,129000.0,1,2,6,53320.0,27.2
34511012001,43.0,31.0,20.0,13.6,4.533333333333333,26660.0,8886.7,3,4.0,120.0,25.0,43.0,129000.0,4,3,9,79980.0,40.8
34511013001,45.0,31.0,25.0,23.1,7.7,34875.0,11625.0,3,3.0,60.0,25.0,43.0,64500.0,1,1,3,34875.0,23.1
34511013001,45.0,31.0,25.0,23.1,7.7,34875.0,11625.0,3,4.0,120.0,25.0,43.0,129000.0,1,2,6,69750.0,46.2
34511028001,36.0,25.0,17.0,12.0,3.0,15300.0,3825.0,4,0.0,40.0,25.0,43.0,43000.0,0,2,8,30600.0,24.0
34511028001,36.0,25.0,17.0,12.0,3.0,15300.0,3825.0,4,0.0,40.0,25.0,43.0,43000.0,1,1,4,15300.0,12.0
34511028001,36.0,25.0,17.0,12.0,3.0,15300.0,3825.0,4,0.0,40.0,25.0,43.0,43000.0,3,2,8,30600.0,24.0
34511028001,36.0,25.0,17.0,12.0,3.0,15300.0,3825.0,4,0.0,40.0,25.0,43.0,43000.0,4,1,4,15300.0,12.0
34511028001,36.0,25.0,17.0,12.0,3.0,15300.0,3825.0,4,1.0,40.0,25.0,31.0,31000.0,0,1,4,15300.0,12.0
34511028001,36.0,25.0,17.0,12.0,3.0,15300.0,3825.0,4,1.0,40.0,25.0,31.0,31000.0,1,1,4,15300.0,12.0
34511028001,36.0,25.0,17.0,12.0,3.0,15300.0,3825.0,4,3.0,60.0,25.0,43.0,64500.0,0,2,8,30600.0,24.0
34511028001,36.0,25.0,17.0,12.0,3.0,15300.0,3825.0,4,3.0,60.0,25.0,43.0,64500.0,1,1,4,15300.0,12.0
34511028001,36.0,25.0,17.0,12.0,3.0,15300.0,3825.0,4,3.0,60.0,25.0,43.0,64500.0,3,3,12,45900.0,36.0
34511028001,36.0,25.0,17.0,12.0,3.0,15300.0,3825.0,4,3.0,60.0,25.0,43.0,64500.0,4,2,8,30600.0,24.0
34511028001,36.0,25.0,17.0,12.0,3.0,15300.0,3825.0,4,4.0,120.0,25.0,43.0,129000.0,0,6,24,91800.0,72.0
34511028001,36.0,25.0,17.0,12.0,3.0,15300.0,3825.0,4,4.0,120.0,25.0,43.0,129000.0,1,3,12,45900.0,36.0
34511028001,36.0,25.0,17.0,12.0,3.0,15300.0,3825.0,4,4.0,120.0,25.0,43.0,129000.0,3,7,28,107100.0,84.0
34511028001,36.0,25.0,17.0,12.0,3.0,15300.0,3825.0,4,4.0,120.0,25.0,43.0,129000.0,4,4,16,61200.0,48.0
34511038001,41.0,29.0,14.0,15.2,7.6,16646.0,8323.0,2,0.0,40.0,25.0,43.0,43000.0,4,1,2,16646.0,15.2
34511038001,41.0,29.0,14.0,15.2,7.6,16646.0,8323.0,2,3.0,60.0,25.0,43.0,64500.0,1,1,2,16646.0,15.2
34511038001,41.0,29.0,14.0,15.2,7.6,16646.0,8323.0,2,3.0,60.0,25.0,43.0,64500.0,4,2,4,33292.0,30.4
34511038001,41.0,29.0,14.0,15.2,7.6,16646.0,8323.0,2,4.0,120.0,25.0,43.0,129000.0,1,2,4,33292.0,30.4
34511038001,41.0,29.0,14.0,15.2,7.6,16646.0,8323.0,2,4.0,120.0,25.0,43.0,129000.0,4,4,8,66584.0,60.8
34511049001,40.0,28.0,24.0,17.034,4.2585,26880.0,6720.0,4,0.0,40.0,25.0,43.0,43000.0,1,1,4,26880.0,17.034
34511049001,40.0,28.0,24.0,17.034,4.2585,26880.0,6720.0,4,0.0,40.0,25.0,43.0,43000.0,4,1,4,26880.0,17.034
34511049001,40.0,28.0,24.0,17.034,4.2585,26880.0,6720.0,4,1.0,40.0,25.0,31.0,31000.0,1,1,4,26880.0,17.034
34511049001,40.0,28.0,24.0,17.034,4.2585,26880.0,6720.0,4,3.0,60.0,25.0,43.0,64500.0,1,1,4,26880.0,17.034
34511049001,40.0,28.0,24.0,17.034,4.2585,26880.0,6720.0,4,3.0,60.0,25.0,43.0,64500.0,4,2,8,53760.0,34.068
34511049001,40.0,28.0,24.0,17.034,4.2585,26880.0,6720.0,4,4.0,120.0,25.0,43.0,129000.0,1,3,12,80640.0,51.102
34511049001,40.0,28.0,24.0,17.034,4.2585,26880.0,6720.0,4,4.0,120.0,25.0,43.0,129000.0,4,4,16,107520.0,68.136
34511051001,40.0,28.0,24.0,17.006,4.2515,26880.0,6720.0,4,0.0,40.0,25.0,43.0,43000.0,1,1,4,26880.0,17.006
34511051001,40.0,28.0,24.0,17.006,4.2515,26880.0,6720.0,4,0.0,40.0,25.0,43.0,43000.0,4,1,4,26880.0,17.006
34511051001,40.0,28.0,24.0,17.006,4.2515,26880.0,6720.0,4,1.0,40.0,25.0,31.0,31000.0,1,1,4,26880.0,17.006
34511051001,40.0,28.0,24.0,17.006,4.2515,26880.0,6720.0,4,3.0,60.0,25.0,43.0,64500.0,1,1,4,26880.0,17.006
34511051001,40.0,28.0,24.0,17.006,4.2515,26880.0,6720.0,4,3.0,60.0,25.0,43.0,64500.0,4,2,8,53760.0,34.012
34511051001,40.0,28.0,24.0,17.006,4.2515,26880.0,6720.0,4,4.0,120.0,25.0,43.0,129000.0,1,3,12,80640.0,51.018
34511051001,40.0,28.0,24.0,17.006,4.2515,26880.0,6720.0,4,4.0,120.0,25.0,43.0,129000.0,4,4,16,107520.0,68.024
35300010001,23.0,20.0,24.0,5.48,0.9133333333333334,11040.0,1840.0,6,0.0,40.0,25.0,43.0,43000.0,0,1,6,11040.0,5.48
