item_code;order_date;daily_order_frequency
14503047001;2021-08-16;1
14503047001;2021-08-17;1
14503048001;2021-08-01;1
14503048001;2021-08-02;1
14503048001;2021-08-04;1
14503048001;2021-08-05;1
14503048001;2021-08-07;2
14503048001;2021-08-09;1
14503048001;2021-08-10;1
14503048001;2021-08-12;2
14503048001;2021-08-14;2
14503048001;2021-08-15;2
14503048001;2021-08-16;1
14503048001;2021-08-17;3
14504001001;2021-08-01;6
14504001001;2021-08-02;4
14504001001;2021-08-03;11
14504001001;2021-08-04;3
14504001001;2021-08-05;4
14504001001;2021-08-07;5
14504001001;2021-08-08;5
14504001001;2021-08-09;4
14504001001;2021-08-11;1
14504001001;2021-08-12;13
14504001001;2021-08-13;4
14504001001;2021-08-14;11
14504001001;2021-08-15;15
14504001001;2021-08-16;7
14504001001;2021-08-17;11
14504002001;2021-08-01;1
14504002001;2021-08-02;1
14504002001;2021-08-04;2
14504002001;2021-08-05;5
14504002001;2021-08-06;3
14504002001;2021-08-08;3
14504002001;2021-08-09;4
14504002001;2021-08-10;5
14504002001;2021-08-11;5
14504002001;2021-08-12;11
14504002001;2021-08-13;4
14504002001;2021-08-14;6
14504002001;2021-08-15;7
14504002001;2021-08-17;10
14504006001;2021-08-01;5
14504006001;2021-08-02;4
14504006001;2021-08-03;12
14504006001;2021-08-04;11
14504006001;2021-08-05;9
14504006001;2021-08-06;12
14504006001;2021-08-07;5
14504006001;2021-08-08;6
14504006001;2021-08-09;5
14504006001;2021-08-10;13
14504006001;2021-08-11;14
14504006001;2021-08-12;11
14504006001;2021-08-13;11
14504006001;2021-08-14;5
14504006001;2021-08-15;10
14504006001;2021-08-16;6
14504006001;2021-08-17;15
14504008001;2021-08-01;3
14504008001;2021-08-02;4
14504008001;2021-08-04;2
14504008001;2021-08-05;1
14504008001;2021-08-06;3
14504008001;2021-08-08;8
14504008001;2021-08-09;4
14504008001;2021-08-10;3
14504008001;2021-08-11;10
14504008001;2021-08-12;3
14504008001;2021-08-13;6
14504008001;2021-08-14;4
14504008001;2021-08-15;18
14504008001;2021-08-16;2
14504008001;2021-08-17;3
14504009001;2021-08-01;1
14504009001;2021-08-02;1
14504009001;2021-08-04;1
14504009001;2021-08-05;4
14504009001;2021-08-06;1
14504009001;2021-08-07;1
14504009001;2021-08-09;3
14504009001;2021-08-10;1
14504009001;2021-08-11;4
14504009001;2021-08-13;2
14504009001;2021-08-14;2
14504009001;2021-08-15;25
14504009001;2021-08-16;1
14504009001;2021-08-17;4
14504012001;2021-08-10;3
14504012001;2021-08-11;5
14504012001;2021-08-12;1
14504012001;2021-08-13;10
14504012001;2021-08-14;2
14504012001;2021-08-15;5
14504012001;2021-08-16;3
14504012001;2021-08-17;2
14504015001;2021-08-01;1
14504015001;2021-08-02;3
14504015001;2021-08-03;1
14504015001;2021-08-04;4
14504015001;2021-08-05;2
14504015001;2021-08-06;6
14504015001;2021-08-07;2
14504015001;2021-08-08;6
14504015001;2021-08-09;5
14504015001;2021-08-10;7
14504015001;2021-08-11;10
14504015001;2021-08-12;7
14504015001;2021-08-13;6
14504015001;2021-08-14;4
14504015001;2021-08-15;14
14504015001;2021-08-16;3
14504015001;2021-08-17;20
14504027001;2021-08-01;5
14504027001;2021-08-02;3
14504027001;2021-08-03;6
14504027001;2021-08-04;3
14504027001;2021-08-05;4
14504027001;2021-08-06;2
14504027001;2021-08-07;1
14504027001;2021-08-08;5
14504027001;2021-08-09;4
14504027001;2021-08-10;3
14504027001;2021-08-11;5
14504027001;2021-08-12;10
14504027001;2021-08-13;2
14504027001;2021-08-14;2
14504027001;2021-08-15;29
14504027001;2021-08-16;5
14504027001;2021-08-17;10
14504028001;2021-08-01;1
14504028001;2021-08-02;3
14504028001;2021-08-04;1
14504028001;2021-08-07;1
14504028001;2021-08-08;2
14504028001;2021-08-09;1
14504028001;2021-08-10;3
14504028001;2021-08-11;6
14504028001;2021-08-12;2
14504028001;2021-08-13;4
14504028001;2021-08-14;4
14504028001;2021-08-15;24
14504028001;2021-08-16;3
14504028001;2021-08-17;7
14504055001;2021-08-01;16
14504055001;2021-08-02;9
14504055001;2021-08-03;21
14504055001;2021-08-04;14
14504055001;2021-08-05;12
14504055001;2021-08-06;11
14504055001;2021-08-07;7
14504055001;2021-08-08;10
14504055001;2021-08-09;4
14504055001;2021-08-10;2
14504055001;2021-08-11;16
14504055001;2021-08-12;13
14504055001;2021-08-13;9
14504055001;2021-08-14;3
14504055001;2021-08-15;5
14504055001;2021-08-16;4
14504055001;2021-08-17;10
14504056001;2021-08-03;3
14505003001;2021-08-10;3
14505003001;2021-08-11;1
14505003001;2021-08-12;2
14505003001;2021-08-13;2
14505003001;2021-08-14;1
14505003001;2021-08-15;4
14505003001;2021-08-16;1
14505003001;2021-08-17;3
14505005001;2021-08-01;11
14505005001;2021-08-02;7
14505005001;2021-08-03;10
14505005001;2021-08-04;12
14505005001;2021-08-05;6
14505005001;2021-08-06;7
14505005001;2021-08-07;5
14505005001;2021-08-08;5
14505005001;2021-08-09;16
14505005001;2021-08-10;9
14505005001;2021-08-11;10
14505005001;2021-08-12;12
14505005001;2021-08-13;10
14505005001;2021-08-14;9
14505005001;2021-08-15;18
14505005001;2021-08-16;3
14505005001;2021-08-17;9
14505008001;2021-08-14;4
14505008001;2021-08-15;5
14505008001;2021-08-17;6
14505011001;2021-08-01;8
14505011001;2021-08-02;2
14505011001;2021-08-03;9
14505011001;2021-08-04;1
14505011001;2021-08-05;7
14505011001;2021-08-06;2
14505011001;2021-08-07;1
14505011001;2021-08-08;9
14505011001;2021-08-09;7
14505011001;2021-08-10;8
14505011001;2021-08-11;7
14505011001;2021-08-12;11
14505011001;2021-08-13;4
14505011001;2021-08-14;5
14505011001;2021-08-15;15
14505011001;2021-08-16;2
14505011001;2021-08-17;8
14505013001;2021-08-01;32
14505013001;2021-08-02;14
14505013001;2021-08-03;23
14505013001;2021-08-04;21
14505013001;2021-08-05;16
14505013001;2021-08-06;25
14505013001;2021-08-07;19
14505013001;2021-08-08;18
14505013001;2021-08-09;26
14505013001;2021-08-10;27
14505013001;2021-08-11;18
14505013001;2021-08-12;38
14505013001;2021-08-13;29
14505013001;2021-08-14;24
14505013001;2021-08-15;32
14505013001;2021-08-16;11
14505013001;2021-08-17;27
14505014001;2021-08-01;16
14505014001;2021-08-02;10
14505014001;2021-08-03;8
14505014001;2021-08-04;5
14505014001;2021-08-05;5
14505014001;2021-08-07;8
14505014001;2021-08-08;3
14505014001;2021-08-09;16
14505014001;2021-08-10;17
14505014001;2021-08-11;20
14505014001;2021-08-12;27
14505014001;2021-08-13;13
14505014001;2021-08-14;10
14505014001;2021-08-15;30
14505014001;2021-08-16;44
14505014001;2021-08-17;31
14505016001;2021-08-01;23
14505016001;2021-08-02;16
14505016001;2021-08-03;22
14505016001;2021-08-04;17
14505016001;2021-08-05;10
14505016001;2021-08-06;5
14505016001;2021-08-07;9
14505016001;2021-08-08;8
14505016001;2021-08-09;5
14505016001;2021-08-10;1
14505016001;2021-08-11;17
14505016001;2021-08-12;24
14505016001;2021-08-13;19
14505016001;2021-08-14;19
14505016001;2021-08-15;59
14505016001;2021-08-16;31
14505016001;2021-08-17;44
14505020001;2021-08-01;6
14505020001;2021-08-02;3
14505020001;2021-08-03;8
14505020001;2021-08-04;6
14505020001;2021-08-05;5
14505020001;2021-08-06;3
14505020001;2021-08-07;5
14505020001;2021-08-08;4
14505020001;2021-08-09;5
14505020001;2021-08-10;6
14505020001;2021-08-11;5
14505020001;2021-08-12;8
14505020001;2021-08-13;2
14505020001;2021-08-14;4
14505020001;2021-08-15;6
14505020001;2021-08-16;2
14505020001;2021-08-17;2
14505021001;2021-08-01;7
14505021001;2021-08-02;1
14505021001;2021-08-03;5
14505021001;2021-08-04;5
14505021001;2021-08-05;11
14505021001;2021-08-06;5
14505021001;2021-08-07;2
14505021001;2021-08-08;3
14505021001;2021-08-09;3
14505021001;2021-08-10;3
14505021001;2021-08-11;4
14505021001;2021-08-12;11
14505021001;2021-08-13;6
14505021001;2021-08-14;5
14505021001;2021-08-15;6
14505021001;2021-08-16;3
14505021001;2021-08-17;1
14505031001;2021-08-01;4
14505031001;2021-08-02;7
14505031001;2021-08-03;8
14505031001;2021-08-04;5
14505031001;2021-08-05;3
14505031001;2021-08-06;2
14505031001;2021-08-07;2
14505031001;2021-08-08;2
14505031001;2021-08-09;2
14505031001;2021-08-10;11
14505031001;2021-08-11;10
14505031001;2021-08-12;6
14505031001;2021-08-13;9
14505031001;2021-08-14;3
14505031001;2021-08-15;18
14505031001;2021-08-16;7
14505031001;2021-08-17;12
14505035001;2021-08-10;1
14505039001;2021-08-02;1
14505039001;2021-08-04;1
14505039001;2021-08-06;1
14505039001;2021-08-12;2
14505039001;2021-08-15;1
14505039001;2021-08-17;1
14505041001;2021-08-01;21
14505041001;2021-08-02;28
14505041001;2021-08-03;27
14505041001;2021-08-04;10
14505041001;2021-08-05;12
14505041001;2021-08-06;2
14505041001;2021-08-07;13
14505041001;2021-08-08;12
14505041001;2021-08-09;26
14505041001;2021-08-10;10
14505041001;2021-08-11;7
14505041001;2021-08-12;18
14505041001;2021-08-13;13
14505041001;2021-08-14;16
14505041001;2021-08-15;22
14505041001;2021-08-16;16
14505041001;2021-08-17;21
14505043001;2021-08-02;1
14505046001;2021-08-01;2
14505046001;2021-08-03;1
14505046001;2021-08-04;4
14505046001;2021-08-05;1
14505046001;2021-08-06;1
14505046001;2021-08-07;1
14505046001;2021-08-08;1
14505046001;2021-08-10;1
14505046001;2021-08-11;2
14505046001;2021-08-12;5
14505046001;2021-08-13;5
14505046001;2021-08-14;1
14505046001;2021-08-15;6
14505046001;2021-08-16;1
14505046001;2021-08-17;5
14505048001;2021-08-01;2
14505048001;2021-08-02;1
14505048001;2021-08-03;1
14505048001;2021-08-04;1
14505048001;2021-08-06;1
14505048001;2021-08-07;1
14505048001;2021-08-08;2
14505048001;2021-08-12;5
14505048001;2021-08-13;1
14505048001;2021-08-14;2
14505048001;2021-08-15;2
14505048001;2021-08-16;2
14505048001;2021-08-17;2
14505053001;2021-08-04;1
14505053001;2021-08-11;1
14505053001;2021-08-13;1
14505053001;2021-08-17;1
14505059001;2021-08-14;1
14505059001;2021-08-15;4
14505059001;2021-08-16;2
14505059001;2021-08-17;2
14505099001;2021-08-01;3
14505099001;2021-08-02;3
14505099001;2021-08-03;4
14505099001;2021-08-04;7
14505099001;2021-08-05;3
14505099001;2021-08-06;2
14505099001;2021-08-07;3
14505099001;2021-08-08;4
14505099001;2021-08-09;5
14505099001;2021-08-10;6
14505099001;2021-08-11;8
14505099001;2021-08-12;10
14505099001;2021-08-13;4
14505099001;2021-08-14;1
14505099001;2021-08-15;9
14505099001;2021-08-16;8
14505099001;2021-08-17;11
14505105001;2021-08-01;5
14505105001;2021-08-02;4
14505105001;2021-08-03;1
14505105001;2021-08-04;4
14505105001;2021-08-06;1
14505105001;2021-08-07;5
14505105001;2021-08-08;3
14505105001;2021-08-09;1
14505105001;2021-08-10;1
14505105001;2021-08-11;2
14505105001;2021-08-12;3
14505105001;2021-08-14;9
14505105001;2021-08-15;7
14505105001;2021-08-16;2
14505105001;2021-08-17;7
14505106001;2021-08-01;3
14505106001;2021-08-02;3
14505106001;2021-08-03;2
14505106001;2021-08-04;4
14505106001;2021-08-05;3
14505106001;2021-08-06;1
14505106001;2021-08-07;2
14505106001;2021-08-08;1
14505106001;2021-08-09;1
14505106001;2021-08-10;2
14505106001;2021-08-13;1
14505106001;2021-08-14;8
14505106001;2021-08-15;6
14505106001;2021-08-16;3
14505106001;2021-08-17;5
14505115001;2021-08-08;7
14505115001;2021-08-09;8
14505115001;2021-08-10;4
14505115001;2021-08-11;7
14505115001;2021-08-12;16
14505115001;2021-08-13;10
14505115001;2021-08-14;6
14505115001;2021-08-15;8
14505115001;2021-08-16;14
14505115001;2021-08-17;19
14505125001;2021-08-08;2
14505125001;2021-08-10;1
14505125001;2021-08-11;1
14505125001;2021-08-12;4
14505125001;2021-08-13;2
14505125001;2021-08-14;1
14505125001;2021-08-15;6
14505125001;2021-08-16;4
14505125001;2021-08-17;7
14505138001;2021-08-01;7
14505138001;2021-08-02;4
14505138001;2021-08-03;13
14505138001;2021-08-04;11
14505138001;2021-08-05;3
14505138001;2021-08-06;2
14505138001;2021-08-07;7
14505138001;2021-08-08;3
14505138001;2021-08-09;4
14505138001;2021-08-10;5
14505138001;2021-08-11;7
14505138001;2021-08-12;13
14505138001;2021-08-13;11
14505138001;2021-08-14;5
14505138001;2021-08-15;18
14505138001;2021-08-16;18
14505138001;2021-08-17;19
14505139001;2021-08-02;1
14505139001;2021-08-03;1
14505139001;2021-08-05;1
14505139001;2021-08-06;2
14505139001;2021-08-09;1
14505139001;2021-08-12;3
14505139001;2021-08-15;1
14505139001;2021-08-16;1
14505139001;2021-08-17;3
14505148001;2021-08-04;2
14505148001;2021-08-05;3
14505148001;2021-08-07;2
14505148001;2021-08-08;1
14505148001;2021-08-09;5
14505148001;2021-08-10;4
14505148001;2021-08-11;2
14505148001;2021-08-12;1
14505148001;2021-08-13;2
14505148001;2021-08-15;2
14505148001;2021-08-16;2
14505148001;2021-08-17;1
14505899001;2021-08-01;8
14505899001;2021-08-02;7
14505899001;2021-08-03;19
14505899001;2021-08-04;16
14505899001;2021-08-05;18
14505899001;2021-08-06;8
14505899001;2021-08-07;10
14505899001;2021-08-08;13
14505899001;2021-08-09;11
14505899001;2021-08-10;11
14505899001;2021-08-11;16
14505899001;2021-08-12;29
14505899001;2021-08-13;14
14505899001;2021-08-14;5
14505899001;2021-08-15;20
14505899001;2021-08-16;15
14505899001;2021-08-17;23
14505911001;2021-08-02;1
14505911001;2021-08-05;1
14505911001;2021-08-06;1
14505911001;2021-08-09;1
14505911001;2021-08-10;5
14505911001;2021-08-11;3
14505911001;2021-08-12;2
14505911001;2021-08-13;2
14505911001;2021-08-15;4
14505911001;2021-08-16;1
14505911001;2021-08-17;2
14505917001;2021-08-01;3
14505917001;2021-08-02;5
14505917001;2021-08-03;13
14505917001;2021-08-04;11
14505917001;2021-08-05;14
14505917001;2021-08-06;7
14505917001;2021-08-07;8
14505917001;2021-08-08;10
14505917001;2021-08-09;8
14505917001;2021-08-10;5
14505917001;2021-08-11;10
14505917001;2021-08-12;13
14505917001;2021-08-13;5
14505917001;2021-08-14;11
14505917001;2021-08-15;13
14505917001;2021-08-16;6
14505917001;2021-08-17;8
14506001001;2021-08-01;5
14506001001;2021-08-02;3
14506001001;2021-08-03;5
14506001001;2021-08-04;3
14506001001;2021-08-05;6
14506001001;2021-08-06;3
14506001001;2021-08-07;3
14506001001;2021-08-08;4
14506001001;2021-08-09;6
14506001001;2021-08-10;4
14506001001;2021-08-11;6
14506001001;2021-08-12;7
14506001001;2021-08-13;6
14506001001;2021-08-14;8
14506001001;2021-08-15;10
14506001001;2021-08-16;4
14506001001;2021-08-17;8
14506002001;2021-08-01;8
14506002001;2021-08-02;4
14506002001;2021-08-03;5
14506002001;2021-08-04;4
14506002001;2021-08-05;5
14506002001;2021-08-06;1
14506002001;2021-08-07;2
14506002001;2021-08-08;1
14506002001;2021-08-09;2
14506002001;2021-08-11;6
14506002001;2021-08-12;9
14506002001;2021-08-13;1
14506002001;2021-08-14;6
14506002001;2021-08-15;4
14506002001;2021-08-16;2
14506002001;2021-08-17;3
14506004001;2021-08-01;2
14506004001;2021-08-02;1
14506004001;2021-08-03;1
14506004001;2021-08-05;1
14506004001;2021-08-07;2
14506004001;2021-08-09;2
14506004001;2021-08-10;1
14506004001;2021-08-11;1
14506004001;2021-08-12;2
14506004001;2021-08-14;2
14506004001;2021-08-15;1
14506005001;2021-08-01;5
14506005001;2021-08-04;1
14506005001;2021-08-05;3
14506005001;2021-08-07;1
14506005001;2021-08-08;1
14506005001;2021-08-12;3
14506005001;2021-08-14;3
14506005001;2021-08-15;6
14506005001;2021-08-16;2
14506005001;2021-08-17;3
14506006001;2021-08-12;1
14506011001;2021-08-01;1
14506011001;2021-08-03;1
14506011001;2021-08-04;1
14506011001;2021-08-06;1
14506013001;2021-08-01;2
14506013001;2021-08-02;1
14506013001;2021-08-03;1
14506013001;2021-08-05;2
14506013001;2021-08-07;1
14506013001;2021-08-08;1
14506013001;2021-08-11;1
14506013001;2021-08-16;1
14506014001;2021-08-01;1
14506014001;2021-08-11;1
14506014001;2021-08-12;2
14506014001;2021-08-14;1
14506014001;2021-08-15;3
14506014001;2021-08-16;1
14506015001;2021-08-01;5
14506015001;2021-08-02;5
14506015001;2021-08-03;4
14506015001;2021-08-04;1
14506015001;2021-08-05;1
14506015001;2021-08-06;1
14506015001;2021-08-07;3
14506015001;2021-08-08;1
14506015001;2021-08-09;1
14506015001;2021-08-11;4
14506015001;2021-08-12;3
14506015001;2021-08-13;6
14506015001;2021-08-14;4
14506015001;2021-08-15;11
14506015001;2021-08-16;3
14506015001;2021-08-17;2
14506021001;2021-08-17;1
14506033001;2021-08-01;1
14506033001;2021-08-03;1
14506033001;2021-08-14;2
14506033001;2021-08-15;2
14506033001;2021-08-16;1
14506033001;2021-08-17;1
14506036001;2021-08-01;2
14506036001;2021-08-03;1
14506036001;2021-08-09;1
14506036001;2021-08-10;1
14506036001;2021-08-11;1
14506036001;2021-08-12;2
14506036001;2021-08-15;2
14506038001;2021-08-03;1
14506038001;2021-08-10;1
14506038001;2021-08-11;1
14506038001;2021-08-13;2
14506038001;2021-08-14;1
14506038001;2021-08-17;1
14506041001;2021-08-01;1
14506041001;2021-08-12;2
14506041001;2021-08-15;2
14506041001;2021-08-16;1
14506042001;2021-08-08;1
14506042001;2021-08-10;1
14506042001;2021-08-11;1
14506042001;2021-08-14;2
14506042001;2021-08-15;1
14506042001;2021-08-16;1
14506042001;2021-08-17;1
14506044001;2021-08-03;1
14506044001;2021-08-07;2
14506044001;2021-08-08;2
14506044001;2021-08-10;1
14506044001;2021-08-11;1
14506044001;2021-08-12;1
14506044001;2021-08-14;1
14506044001;2021-08-17;1
14506049001;2021-08-01;2
14506049001;2021-08-02;1
14506049001;2021-08-03;1
14506049001;2021-08-04;2
14506049001;2021-08-05;2
14506049001;2021-08-06;2
14506049001;2021-08-07;2
14506049001;2021-08-08;2
14506049001;2021-08-09;2
14506049001;2021-08-11;4
14506049001;2021-08-12;2
14506049001;2021-08-13;4
14506049001;2021-08-14;2
14506049001;2021-08-15;1
14506049001;2021-08-16;1
14506049001;2021-08-17;3
14506057001;2021-08-10;1
14506057001;2021-08-11;1
14506060001;2021-08-01;2
14506060001;2021-08-03;5
14506060001;2021-08-04;1
14506060001;2021-08-05;4
14506060001;2021-08-06;4
14506060001;2021-08-07;2
14506060001;2021-08-08;3
14506060001;2021-08-09;1
14506060001;2021-08-10;2
14506060001;2021-08-11;3
14506060001;2021-08-12;4
14506060001;2021-08-13;1
14506060001;2021-08-17;1
14506062001;2021-08-04;1
14506062001;2021-08-06;1
14506062001;2021-08-09;2
14506062001;2021-08-10;1
14506062001;2021-08-14;1
14506062001;2021-08-15;2
14506065001;2021-08-01;7
14506065001;2021-08-02;3
14506065001;2021-08-03;5
14506065001;2021-08-04;6
14506065001;2021-08-05;8
14506065001;2021-08-06;3
14506065001;2021-08-07;3
14506065001;2021-08-08;2
14506065001;2021-08-09;2
14506065001;2021-08-10;7
14506065001;2021-08-11;7
14506065001;2021-08-12;10
14506065001;2021-08-13;3
14506065001;2021-08-14;2
14506065001;2021-08-15;4
14506065001;2021-08-16;1
14506065001;2021-08-17;4
14506066001;2021-08-01;2
14506066001;2021-08-02;3
14506066001;2021-08-03;3
14506066001;2021-08-04;2
14506066001;2021-08-05;1
14506066001;2021-08-06;3
14506066001;2021-08-07;2
14506066001;2021-08-09;3
14506066001;2021-08-10;2
14506066001;2021-08-11;2
14506066001;2021-08-12;3
14506066001;2021-08-14;1
14506066001;2021-08-15;3
14506066001;2021-08-17;1
14506067001;2021-08-01;7
14506067001;2021-08-02;4
14506067001;2021-08-03;6
14506067001;2021-08-05;5
14506067001;2021-08-07;2
14506067001;2021-08-09;3
14506067001;2021-08-10;1
14506067001;2021-08-11;6
14506067001;2021-08-12;1
14506067001;2021-08-13;3
14506067001;2021-08-14;1
14506067001;2021-08-15;2
14506067001;2021-08-16;2
14506067001;2021-08-17;2
14506069001;2021-08-01;2
14506069001;2021-08-07;1
14506069001;2021-08-08;1
14506069001;2021-08-09;1
14506069001;2021-08-12;1
14506069001;2021-08-13;1
14506069001;2021-08-14;1
14506069001;2021-08-17;2
14506070001;2021-08-01;2
14506070001;2021-08-02;2
14506070001;2021-08-03;1
14506070001;2021-08-04;2
14506070001;2021-08-05;1
14506070001;2021-08-06;5
14506070001;2021-08-07;1
14506070001;2021-08-08;2
14506070001;2021-08-09;6
14506070001;2021-08-10;1
14506070001;2021-08-11;1
14506070001;2021-08-12;5
14506070001;2021-08-13;2
14506070001;2021-08-14;2
14506070001;2021-08-15;1
14506070001;2021-08-16;1
14506070001;2021-08-17;3
14506072001;2021-08-01;6
14506072001;2021-08-02;2
14506072001;2021-08-03;6
14506072001;2021-08-04;7
14506072001;2021-08-05;7
14506072001;2021-08-06;4
14506072001;2021-08-07;7
14506072001;2021-08-08;6
14506072001;2021-08-09;2
14506072001;2021-08-10;5
14506072001;2021-08-11;8
14506072001;2021-08-12;9
14506072001;2021-08-13;10
14506072001;2021-08-14;4
14506072001;2021-08-15;4
14506072001;2021-08-16;4
14506072001;2021-08-17;9
14506074001;2021-08-01;1
14506074001;2021-08-02;1
14506074001;2021-08-04;1
14506074001;2021-08-09;1
14506074001;2021-08-10;1
14506074001;2021-08-12;1
14506074001;2021-08-15;1
14506076001;2021-08-07;1
14506076001;2021-08-16;1
14506081001;2021-08-16;1
14506082001;2021-08-11;1
14506082001;2021-08-14;1
14506085001;2021-08-02;1
14506085001;2021-08-03;3
14506085001;2021-08-05;1
14506085001;2021-08-07;2
14506085001;2021-08-08;2
14506087001;2021-08-01;17
14506087001;2021-08-02;7
14506087001;2021-08-03;5
14506087001;2021-08-04;3
14506087001;2021-08-05;6
14506087001;2021-08-06;3
14506087001;2021-08-09;3
14506087001;2021-08-10;2
14506087001;2021-08-11;10
14506087001;2021-08-12;18
14506087001;2021-08-13;15
14506087001;2021-08-14;17
14506087001;2021-08-15;26
14506087001;2021-08-16;7
14506087001;2021-08-17;19
14506089001;2021-08-16;1
14506089001;2021-08-17;3
14506090001;2021-08-01;2
14506090001;2021-08-02;8
14506090001;2021-08-03;2
14506090001;2021-08-04;6
14506090001;2021-08-05;5
14506090001;2021-08-06;2
14506090001;2021-08-07;3
14506090001;2021-08-08;3
14506090001;2021-08-09;4
14506090001;2021-08-10;2
14506090001;2021-08-11;3
14506090001;2021-08-12;8
14506090001;2021-08-13;3
14506090001;2021-08-14;4
14506090001;2021-08-15;2
14506090001;2021-08-16;2
14506090001;2021-08-17;3
14506099001;2021-08-01;2
14506099001;2021-08-02;2
14506099001;2021-08-04;1
14506099001;2021-08-07;2
14506099001;2021-08-10;1
14506099001;2021-08-11;1
14506099001;2021-08-12;2
14506099001;2021-08-13;2
14506099001;2021-08-14;3
14506099001;2021-08-15;4
14506099001;2021-08-17;1
14506103001;2021-08-01;2
14506103001;2021-08-03;2
14506103001;2021-08-05;3
14506103001;2021-08-06;1
14506103001;2021-08-07;2
14506103001;2021-08-09;1
14506103001;2021-08-10;1
14506103001;2021-08-13;1
14506103001;2021-08-14;1
14506103001;2021-08-15;4
14506103001;2021-08-17;1
14506109001;2021-08-01;2
14506109001;2021-08-02;1
14506109001;2021-08-05;1
14506109001;2021-08-06;1
14506109001;2021-08-10;2
14506109001;2021-08-11;1
14506109001;2021-08-12;1
14506109001;2021-08-13;3
14506109001;2021-08-14;2
14506109001;2021-08-15;3
14506109001;2021-08-17;2
14506111001;2021-08-03;1
14506111001;2021-08-04;2
14506111001;2021-08-15;1
14506112001;2021-08-03;1
14506112001;2021-08-04;1
14506112001;2021-08-07;1
14506112001;2021-08-08;1
14506112001;2021-08-16;1
14506124001;2021-08-01;1
14506124001;2021-08-05;1
14506124001;2021-08-09;1
14506124001;2021-08-10;1
14506124001;2021-08-14;2
14506124001;2021-08-16;1
14506124001;2021-08-17;2
14506129001;2021-08-01;1
14506129001;2021-08-04;1
14506129001;2021-08-13;1
14506129001;2021-08-15;1
14506129001;2021-08-17;1
14506130001;2021-08-05;2
14506130001;2021-08-11;1
14506130001;2021-08-14;1
14506130001;2021-08-16;1
14506130001;2021-08-17;2
14506131001;2021-08-12;1
14506131001;2021-08-14;1
14506131001;2021-08-17;2
14506135001;2021-08-02;1
14506135001;2021-08-03;1
14506135001;2021-08-05;1
14506135001;2021-08-07;2
14506135001;2021-08-12;1
14506135001;2021-08-16;1
14506139001;2021-08-01;2
14506139001;2021-08-02;1
14506139001;2021-08-03;4
14506139001;2021-08-04;2
14506139001;2021-08-06;3
14506139001;2021-08-07;2
14506139001;2021-08-08;1
14506139001;2021-08-09;2
14506139001;2021-08-10;1
14506139001;2021-08-12;1
14506139001;2021-08-13;2
14506139001;2021-08-15;2
14506140001;2021-08-04;1
14506140001;2021-08-06;1
14506140001;2021-08-07;2
14506140001;2021-08-08;2
14506140001;2021-08-10;1
14506140001;2021-08-11;1
14506140001;2021-08-12;1
14506141001;2021-08-01;2
14506141001;2021-08-03;2
14506141001;2021-08-04;2
14506141001;2021-08-05;2
14506141001;2021-08-07;1
14506141001;2021-08-08;2
14506141001;2021-08-09;1
14506141001;2021-08-10;2
14506141001;2021-08-17;1
14506143001;2021-08-04;1
14506143001;2021-08-05;3
14506143001;2021-08-06;1
14506143001;2021-08-08;7
14506143001;2021-08-09;3
14506143001;2021-08-10;2
14506143001;2021-08-11;3
14506143001;2021-08-12;5
14506143001;2021-08-13;1
14506143001;2021-08-15;7
14506145001;2021-08-02;2
14506145001;2021-08-04;1
14506145001;2021-08-06;1
14506145001;2021-08-07;3
14506145001;2021-08-08;3
14506145001;2021-08-09;1
14506150001;2021-08-05;1
14506150001;2021-08-06;1
14506150001;2021-08-10;3
14506150001;2021-08-11;2
14506150001;2021-08-13;3
14506150001;2021-08-15;1
14506150001;2021-08-16;1
14506150001;2021-08-17;1
14506159001;2021-08-01;2
14506159001;2021-08-02;1
14506159001;2021-08-04;1
14506159001;2021-08-05;1
14506159001;2021-08-06;2
14506159001;2021-08-07;1
14506159001;2021-08-08;1
14506159001;2021-08-09;2
14506159001;2021-08-10;3
14506159001;2021-08-11;3
14506159001;2021-08-12;2
14506159001;2021-08-13;2
14506159001;2021-08-15;2
14506159001;2021-08-16;1
14506159001;2021-08-17;1
14506164001;2021-08-01;1
14506164001;2021-08-03;3
14506164001;2021-08-04;2
14506164001;2021-08-06;1
14506164001;2021-08-07;2
14506164001;2021-08-08;3
14506164001;2021-08-09;4
14506164001;2021-08-10;1
14506164001;2021-08-11;1
14506164001;2021-08-12;1
14506164001;2021-08-13;1
14506164001;2021-08-15;1
14506164001;2021-08-17;1
14506165001;2021-08-02;1
14506165001;2021-08-11;2
14506171001;2021-08-15;2
14506171001;2021-08-17;2
14506174001;2021-08-05;1
14506174001;2021-08-09;1
14506174001;2021-08-10;2
14506174001;2021-08-12;3
14506174001;2021-08-13;1
14506174001;2021-08-14;5
14506174001;2021-08-15;3
14506174001;2021-08-16;1
14506174001;2021-08-17;5
14506190001;2021-08-01;2
14506190001;2021-08-02;1
14506190001;2021-08-03;1
14506190001;2021-08-04;1
14506190001;2021-08-05;2
14506190001;2021-08-06;3
14506190001;2021-08-07;1
14506190001;2021-08-08;2
14506190001;2021-08-09;2
14506190001;2021-08-10;3
14506190001;2021-08-13;1
14506190001;2021-08-17;1
14506199001;2021-08-14;1
14506199001;2021-08-15;1
14506199001;2021-08-16;1
14506204001;2021-08-03;1
